,ORI,DSN,STOP_DATE,SEQ_NO,REF_NO,EVENT_NO,SEX,RACE,AGE_CODE,GEO,STOP_LOCATION,VIOL_MOVING,VIOL_EQUIPMENT,VIOL_LICENSE,MOVING_SPEED,MOVING_LANE,MOVING_TAIL,MOVING_CMV,MOVING_SIGNAL,MOVING_OTHER,WARN_CITA_ISSUED,STOP_WARNING,STOP_CITATION,SEARCH_CONDUCT,DURATION_OF_SEARCH,CAUSE_CONSENT,CAUSE_DRG_ODOR,CAUSE_DOG_ALERT,CAUSE_PLN_VIEW,CAUSE_OFF_SFTY,CAUSE_INVNTRY,CAUSE_OTHER,CAUSE_INC_TO_ARR,SEARCHED_PERSON,SEARCHED_PROPERTY,CNTR_DISCOVERED,CNTR_DRUG_PAR,CNTR_CURRENCY,CNTR_WEAPON,CNTR_STLN_PROP,CNTR_OTHER,SEARCH_ARREST,CHRG_WAR_WAN,CHRG_DRUG_VIOL,CHRG_RESIST_ARR,CHRG_OFF_PERSON,CHRG_PROP_CRIME,CHRG_OTHER,CHRG_DWI,ENTER_DATE,ENTER_TIME,ENTER_ACID,LAST_UPDATE_DATE,LAST_UPDATE_TIME,LAST_UPDATE_ACID,SECOND_DSN,TIME_OF_STOP,RACE_BEFORE_STOP,RES_JURISDICTION,STOP_NO_ACTION,SEARCH_BOTH,CHRG_TRAFF_VIOL,VIOL_INVESTIGATIVE,STOP_OTHER,STATUS_CODE
6796,MO0957300,485,2017-04-10 00:00:00,1,TA00513397,,F,W,B,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/12/2017,06.28.00,#MCNTR1,,,,,1900-01-01 13:25:00,N,Y,,,,,,FIN
6797,MO0957300,485,2017-04-10 00:00:00,2,TA00513398,,M,B,B,,C,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/12/2017,06.28.20,#MCNTR1,,,,,1900-01-01 15:28:00,N,Y,,,,,,FIN
6798,MO0957300,511,2017-04-10 00:00:00,0,TA00513464,,F,A,D,,N,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/12/2017,06.07.48,#MCNTR1,,,,,1900-01-01 21:20:00,N,N,N,,,,,FIN
6799,MO0957300,511,2017-04-10 00:00:00,1,TA00513465,,F,W,C,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/12/2017,06.08.17,#MCNTR1,,,,,1900-01-01 19:45:00,N,N,,,,,,FIN
6800,MO0957300,511,2017-04-10 00:00:00,2,TA00513466,,F,W,D,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/12/2017,06.08.38,#MCNTR1,,,,,1900-01-01 20:09:00,N,N,,,,,,FIN
6801,MO0957300,511,2017-04-10 00:00:00,3,TA00513467,,F,W,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/12/2017,06.09.48,#MCNTR1,,,,,1900-01-01 19:26:00,N,N,,,,,,FIN
6802,MO0957300,511,2017-04-10 00:00:00,4,TA00513468,,M,W,D,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/12/2017,06.10.11,#MCNTR1,,,,,1900-01-01 18:58:00,N,N,,,,,,FIN
6803,MO0957300,453,2017-04-11 00:00:00,0,TA00514024,,F,W,B,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/12/2017,06.13.29,#MCNTR1,,,,,1900-01-01 00:20:00,N,Y,,,,,,FIN
6804,MO0957300,515,2017-04-11 00:00:00,0,TA00514025,,M,B,D,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.34.32,#HAMJH2,,,,,1900-01-01 11:06:00,N,N,,,,,,FIN
6805,MO0957300,515,2017-04-11 00:00:00,1,TA00514026,,F,B,D,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.35.09,#HAMJH2,,,,,1900-01-01 10:50:00,N,N,,,,,,FIN
6806,MO0957300,469,2017-04-11 00:00:00,0,TA00514177,,M,B,B,,O,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/12/2017,06.15.05,#MCNTR1,,,,,1900-01-01 04:00:00,N,N,,,,I,O,FIN
6807,MO0957300,469,2017-04-11 00:00:00,1,TA00514178,,M,B,D,,O,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/12/2017,06.16.02,#MCNTR1,,,,,1900-01-01 04:10:00,N,N,,,,I,O,FIN
6808,MO0957300,518,2017-04-11 00:00:00,0,TA00514259,,M,W,D,,C,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/12/2017,06.17.10,#MCNTR1,,,,,1900-01-01 02:30:00,N,N,,,,I,,FIN
6809,MO0957300,500,2017-04-11 00:00:00,0,TA00514685,,M,B,B,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.33.09,#HAMJH2,,,,,1900-01-01 15:15:00,N,N,,,,,,FIN
6810,MO0957300,500,2017-04-11 00:00:00,1,TA00514686,,M,W,B,,N,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.33.54,#HAMJH2,,,,,1900-01-01 13:00:00,N,N,,,,,,FIN
6811,MO0957300,503,2017-04-11 00:00:00,0,TA00514785,,M,B,D,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.36.46,#HAMJH2,,,,,1900-01-01 22:30:00,N,N,,,,,,FIN
6812,MO0957300,503,2017-04-11 00:00:00,1,TA00514786,,F,B,C,,C,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.38.05,#HAMJH2,,,,,1900-01-01 20:21:00,Y,N,,,,,,FIN
6813,MO0957300,485,2017-04-11 00:00:00,0,TA00514855,,F,B,B,,S,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.31.50,#HAMJH2,,,,,1900-01-01 07:02:00,N,N,,,,,O,FIN
6814,MO0957300,485,2017-04-11 00:00:00,1,TA00514856,,F,B,C,,S,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.32.33,#HAMJH2,,,,,1900-01-01 13:56:00,N,N,,,,,,FIN
6815,MO0957300,511,2017-04-11 00:00:00,0,TA00514942,,M,U,C,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.42.39,#HAMJH2,,,,,1900-01-01 23:56:00,N,N,,,,,,FIN
6816,MO0957300,521,2017-04-11 00:00:00,0,TA00515226,,F,W,C,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.51.57,#HAMJH2,,,,,1900-01-01 23:07:00,N,N,N,,,I,,FIN
6817,MO0957300,522,2017-04-11 00:00:00,0,TA00515238,,M,B,B,,C,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.30.49,#HAMJH2,,,,,1900-01-01 10:20:00,N,Y,,,,,,FIN
6818,MO0957300,514,2017-04-12 00:00:00,0,TA00515313,,M,B,B,,S,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.41.07,#HAMJH2,,,,,1900-01-01 03:40:00,N,N,,,,,O,FIN
6819,MO0957300,514,2017-04-12 00:00:00,1,TA00515314,,F,B,B,,N,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.41.50,#HAMJH2,,,,,1900-01-01 04:00:00,N,N,,,,,,FIN
6820,MO0957300,524,2017-04-12 00:00:00,0,TA00515457,,F,W,B,,C,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.49.44,#HAMJH2,,,,,1900-01-01 22:18:00,N,N,N,,,,,FIN
6821,MO0957300,524,2017-04-12 00:00:00,1,TA00515458,,F,B,C,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.50.29,#HAMJH2,,,,,1900-01-01 19:33:00,N,Y,,,,,,FIN
6822,MO0957300,524,2017-04-12 00:00:00,2,TA00515459,,F,W,C,,C,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.51.08,#HAMJH2,,,,,1900-01-01 20:01:00,N,Y,,,,,,FIN
6823,MO0957300,451,2017-04-12 00:00:00,0,TA00515478,,F,W,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.46.56,#HAMJH2,,,,,1900-01-01 21:10:00,N,N,,,,,,FIN
6824,MO0957300,451,2017-04-12 00:00:00,1,TA00515479,,M,B,D,,N,M,,,S,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.48.20,#HAMJH2,,,,,1900-01-01 21:38:00,N,Y,N,,,,,FIN
6825,MO0957300,504,2017-04-12 00:00:00,0,TA00515590,,F,B,B,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,19.18.14,#HAMJH2,,,,,1900-01-01 09:30:00,Y,Y,,,,,,FIN
6826,MO0957300,465,2017-04-12 00:00:00,0,TA00515711,,F,B,B,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.49.03,#HAMJH2,,,,,1900-01-01 19:09:00,N,N,,,,,,FIN
6827,MO0957300,469,2017-04-12 00:00:00,0,TA00515720,,M,B,B,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,19.14.52,#HAMJH2,,,,,1900-01-01 19:30:00,N,N,N,,,,,FIN
6828,MO0957300,477,2017-04-12 00:00:00,0,TA00515732,,M,B,B,,N,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.45.33,#HAMJH2,,,,,1900-01-01 02:52:00,N,Y,,,,,,FIN
6829,MO0957300,518,2017-04-12 00:00:00,0,TA00515799,,M,A,B,,C,M,,,,I,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.43.29,#HAMJH2,,,,,1900-01-01 00:20:00,N,Y,,,,,,FIN
6830,MO0957300,497,2017-04-12 00:00:00,0,TA00516166,,F,W,C,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,19.15.45,#HAMJH2,,,,,1900-01-01 08:17:00,N,Y,,,,,,FIN
6831,MO0957300,497,2017-04-12 00:00:00,1,TA00516167,,M,B,D,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,19.19.00,#HAMJH2,,,,,1900-01-01 09:10:00,N,Y,,,,,,FIN
6832,MO0957300,497,2017-04-12 00:00:00,2,TA00516168,,M,W,D,,C,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,19.20.15,#HAMJH2,,,,,1900-01-01 10:30:00,N,Y,,,,,,FIN
6833,MO0957300,483,2017-04-12 00:00:00,0,TA00516270,,M,B,D,,C,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.30.03,#HAMJH2,,,,,1900-01-01 17:48:00,N,N,,,,,,FIN
6834,MO0957300,503,2017-04-12 00:00:00,0,TA00516348,,M,B,B,,C,M,,,S,,,,,,Y,,C,Y,A,,,,,,,,I,,,,,,,,,Y,W,,,,,,,4/29/2017,18.40.24,#HAMJH2,,,,,1900-01-01 00:30:00,N,N,,B,T,,,FIN
6835,MO0957300,490,2017-04-12 00:00:00,0,TA00516453,,F,W,D,,C,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,19.16.22,#HAMJH2,,,,,1900-01-01 15:40:00,N,N,N,,,,,FIN
6836,MO0957300,520,2017-04-12 00:00:00,0,TA00516550,,F,B,D,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,19.16.53,#HAMJH2,,,,,1900-01-01 07:30:00,N,N,,,,,,FIN
6837,MO0957300,520,2017-04-12 00:00:00,1,TA00516551,,M,W,D,,C,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,19.17.42,#HAMJH2,,,,,1900-01-01 00:46:00,N,Y,N,,,,,FIN
6838,MO0957300,521,2017-04-12 00:00:00,0,TA00516777,,F,B,B,,C,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.59.29,#HAMJH2,,,,,1900-01-01 20:54:00,N,N,N,,,,,FIN
6839,MO0957300,521,2017-04-12 00:00:00,1,TA00516778,,F,B,B,,C,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,19.13.04,#HAMJH2,,,,,1900-01-01 14:22:00,N,N,N,,,,,FIN
6840,MO0957300,465,2017-04-13 00:00:00,0,TA00517312,,F,W,C,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,05.58.07,#GRALR1,,,,,1900-01-01 19:39:00,N,Y,,,,,,FIN
6841,MO0957300,518,2017-04-13 00:00:00,0,TA00517427,,M,W,B,,C,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,05.55.00,#GRALR1,,,,,1900-01-01 21:07:00,N,N,,,,,,FIN
6842,MO0957300,419,2017-04-13 00:00:00,0,TA00517631,,M,B,B,,N,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,05.57.08,#GRALR1,,,,,1900-01-01 21:22:00,N,N,,,,,,FIN
6843,MO0957300,419,2017-04-13 00:00:00,1,TA00517632,,F,A,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,19.14.02,#HAMJH2,,,,,1900-01-01 00:05:00,N,N,,,,,,FIN
6844,MO0957300,495,2017-04-13 00:00:00,0,TA00517719,,M,W,D,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,06.08.44,#GRALR1,,,,,1900-01-01 09:04:00,N,N,,,,,,FIN
6845,MO0957300,495,2017-04-13 00:00:00,1,TA00517720,,M,W,C,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,06.09.34,#GRALR1,,,,,1900-01-01 00:42:00,N,N,,,,I,O,FIN
6846,MO0957300,495,2017-04-13 00:00:00,2,TA00517721,,M,H,B,,N,M,,,S,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,06.22.20,#GRALR1,,,,,1900-01-01 11:58:00,N,N,,,,,O,FIN
6847,MO0957300,497,2017-04-13 00:00:00,0,TA00517771,,M,B,B,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,06.04.43,#GRALR1,,,,,1900-01-01 10:55:00,N,Y,,,,,,FIN
6848,MO0957300,481,2017-04-13 00:00:00,0,TA00517879,,M,W,D,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,06.11.12,#GRALR1,,,,,1900-01-01 17:23:00,N,Y,,,,,,FIN
6849,MO0957300,510,2017-04-13 00:00:00,0,TA00518005,,F,H,B,,N,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/29/2017,18.46.08,#HAMJH2,,,,,1900-01-01 22:20:00,N,N,,,,,,FIN
6850,MO0957300,490,2017-04-13 00:00:00,0,TA00518077,,F,B,D,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,06.07.46,#GRALR1,,,,,1900-01-01 07:50:00,N,N,,,,,,FIN
6851,MO0957300,520,2017-04-13 00:00:00,0,TA00518187,,F,B,C,,C,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,05.59.03,#GRALR1,,,,,1900-01-01 14:27:00,N,N,N,,,,,FIN
6852,MO0957300,520,2017-04-13 00:00:00,1,TA00518188,,F,B,B,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,05.59.43,#GRALR1,,,,,1900-01-01 07:40:00,N,N,,,,,,FIN
6853,MO0957300,520,2017-04-13 00:00:00,2,TA00518189,,M,B,B,,C,M,,,,,,,,O,Y,,C,Y,A,C,,,,,,,,,P,Y,,,W,,,N,,,,,,,,4/16/2017,06.02.02,#GRALR1,,,,,1900-01-01 14:00:00,N,N,,,,,,FIN
6854,MO0957300,520,2017-04-13 00:00:00,3,TA00518190,,M,B,C,,C,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,06.03.34,#GRALR1,,,,,1900-01-01 17:20:00,N,Y,N,,,I,,FIN
6855,MO0957300,512,2017-04-13 00:00:00,0,TA00518284,,F,B,B,,C,,E,,,,,,,,Y,W,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,06.24.14,#GRALR1,,,,,1900-01-01 11:26:00,N,N,,,,,,FIN
6856,MO0957300,521,2017-04-13 00:00:00,0,TA00518341,,M,B,B,,C,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,05.56.06,#GRALR1,,,,,1900-01-01 22:15:00,N,N,,,,,O,FIN
6857,MO0957300,443,2017-04-14 00:00:00,0,TA00518561,,M,B,B,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.59.17,#MCNTR1,,,,,1900-01-01 14:02:00,Y,Y,,,,,,FIN
6858,MO0957300,443,2017-04-14 00:00:00,1,TA00518562,,M,B,B,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.59.38,#MCNTR1,,,,,1900-01-01 13:54:00,N,N,,,,,,FIN
6859,MO0957300,453,2017-04-14 00:00:00,0,TA00518618,,F,B,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.48.21,#MCNTR1,,,,,1900-01-01 23:20:00,N,N,,,,,,FIN
6860,MO0957300,515,2017-04-14 00:00:00,0,TA00518619,,M,W,D,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.58.50,#MCNTR1,,,,,1900-01-01 00:40:00,N,N,,,,,,FIN
6861,MO0957300,464,2017-04-14 00:00:00,0,TA00518656,,F,B,D,,O,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.47.06,#MCNTR1,,,,,1900-01-01 22:15:00,N,N,,,,,,FIN
6862,MO0957300,358,2017-04-14 00:00:00,0,TA00518713,,M,W,B,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.58.31,#MCNTR1,,,,,1900-01-01 17:55:00,N,N,,,,,,FIN
6863,MO0957300,517,2017-04-14 00:00:00,0,TA00518715,,F,B,C,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.56.52,#MCNTR1,,,,,1900-01-01 15:31:00,N,N,,,,,,FIN
6864,MO0957300,517,2017-04-14 00:00:00,1,TA00518716,,M,B,D,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.57.15,#MCNTR1,,,,,1900-01-01 01:00:00,N,N,,,,,,FIN
6865,MO0957300,517,2017-04-14 00:00:00,2,TA00518717,,M,W,D,,C,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.57.42,#MCNTR1,,,,,1900-01-01 09:25:00,N,N,N,,,,,FIN
6866,MO0957300,477,2017-04-14 00:00:00,0,TA00518743,,F,W,C,,N,M,,,S,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,05.48.57,#GRALR1,,,,,1900-01-01 04:38:00,N,N,N,,,,,FIN
6867,MO0957300,518,2017-04-14 00:00:00,0,TA00518817,,M,W,B,,S,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,05.49.42,#GRALR1,,,,,1900-01-01 06:35:00,N,Y,,,,,,FIN
6868,MO0957300,518,2017-04-14 00:00:00,1,TA00518818,,M,B,B,,S,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,05.50.46,#GRALR1,,,,,1900-01-01 04:00:00,N,N,,,,I,,FIN
6869,MO0957300,518,2017-04-14 00:00:00,2,TA00518819,,M,W,D,,S,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/16/2017,05.51.45,#GRALR1,,,,,1900-01-01 00:10:00,N,N,,,,,,FIN
6870,MO0957300,518,2017-04-14 00:00:00,3,TA00518820,,M,B,C,,C,,,,,,,,,,N,,,Y,B,,,,,S,,,,,,,,,,,,Y,W,,,,,,,4/18/2017,00.49.00,#MCNTR1,,,,,1900-01-01 20:51:00,Y,Y,,B,,I,O,FIN
6871,MO0957300,518,2017-04-14 00:00:00,4,TA00518821,,F,B,B,,C,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.50.06,#MCNTR1,,,,,1900-01-01 20:20:00,N,N,,,,,,FIN
6872,MO0957300,426,2017-04-14 00:00:00,0,TA00519052,,F,B,B,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.55.16,#MCNTR1,,,,,1900-01-01 20:38:00,N,Y,,,,,,FIN
6873,MO0957300,426,2017-04-14 00:00:00,1,TA00519053,,M,B,B,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.55.47,#MCNTR1,,,,,1900-01-01 22:40:00,N,Y,,,,,,FIN
6874,MO0957300,500,2017-04-14 00:00:00,0,TA00519156,,F,B,B,,S,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,01.00.40,#MCNTR1,,,,,1900-01-01 07:55:00,N,N,,,,,,FIN
6875,MO0957300,503,2017-04-14 00:00:00,0,TA00519268,,F,W,D,,C,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.04.42,#MCNTR1,,,,,1900-01-01 22:20:00,N,N,,,,,,FIN
6876,MO0957300,503,2017-04-14 00:00:00,1,TA00519269,,M,B,D,,C,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.45.41,#MCNTR1,,,,,1900-01-01 22:00:00,N,Y,,,,,,FIN
6877,MO0957300,511,2017-04-14 00:00:00,0,TA00519384,,F,W,C,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.50.47,#MCNTR1,,,,,1900-01-01 21:20:00,N,N,,,,,,FIN
6878,MO0957300,511,2017-04-14 00:00:00,1,TA00519385,,F,B,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.52.18,#MCNTR1,,,,,1900-01-01 23:40:00,N,N,,,,,,FIN
6879,MO0957300,511,2017-04-14 00:00:00,2,TA00519386,,F,W,B,,N,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.52.37,#MCNTR1,,,,,1900-01-01 21:58:00,N,N,,,,,,FIN
6880,MO0957300,522,2017-04-14 00:00:00,0,TA00519605,,M,W,D,,S,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/17/2017,23.11.08,#MCNTR1,,,,,1900-01-01 17:30:00,N,N,N,,,,,FIN
6881,MO0957300,522,2017-04-14 00:00:00,1,TA00519606,,F,B,D,,S,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.59.58,#MCNTR1,,,,,1900-01-01 17:10:00,N,N,,,,,,FIN
6882,MO0957300,522,2017-04-14 00:00:00,2,TA00519607,,M,B,B,,S,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,01.00.18,#MCNTR1,,,,,1900-01-01 10:50:00,N,N,,,,,,FIN
6883,MO0957300,514,2017-04-15 00:00:00,0,TA00519636,,M,W,C,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/18/2017,00.47.48,#MCNTR1,,,,,1900-01-01 03:00:00,N,N,,,,,,FIN
6884,MO0957300,443,2017-04-15 00:00:00,0,TA00519781,,F,B,B,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/17/2017,23.14.06,#MCNTR1,,,,,1900-01-01 14:00:00,N,N,,,,,,FIN
6885,MO0957300,443,2017-04-15 00:00:00,1,TA00519782,,F,B,D,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/17/2017,23.14.34,#MCNTR1,,,,,1900-01-01 13:45:00,N,N,,,,,,FIN
6886,MO0957300,453,2017-04-15 00:00:00,0,TA00519827,,M,W,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/17/2017,23.16.10,#MCNTR1,,,,,1900-01-01 20:30:00,N,Y,,,,,,FIN
6887,MO0957300,515,2017-04-15 00:00:00,0,TA00519828,,M,B,B,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/17/2017,23.12.45,#MCNTR1,,,,,1900-01-01 13:20:00,N,N,,,,,,FIN
6888,MO0957300,515,2017-04-15 00:00:00,1,TA00519829,,M,B,B,,C,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/17/2017,23.13.12,#MCNTR1,,,,,1900-01-01 00:55:00,N,N,,,,,,FIN
6889,MO0957300,464,2017-04-15 00:00:00,0,TA00519839,,M,B,B,,N,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/17/2017,23.15.24,#MCNTR1,,,,,1900-01-01 23:21:00,N,N,,,,,,FIN
6890,MO0957300,464,2017-04-15 00:00:00,1,TA00519840,,F,B,B,,N,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/17/2017,23.45.56,#MCNTR1,,,,,1900-01-01 20:00:00,N,N,,,,,,FIN
6891,MO0957300,358,2017-04-15 00:00:00,0,TA00519873,,M,W,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,4/17/2017,23.12.22,#MCNTR1,,,,,1900-01-01 11:40:00,N,Y,,,,,,FIN
