ORI, DSN, STOP_DATE, TIME_OF_STOP, SEQ_NO, REF_NO, EVENT_NO, RACE_BEFORE_STOP, RES_JURISDICTION, SEX, RACE, AGE_CODE, GEO, NLCCODE, STOP_LOCATION, VIOL_INVESTIGATIVE, VIOL_EQUIPMENT, VIOL_LICENSE, VIOL_MOVING, MOVING_SPEED, MOVING_LANE, MOVING_TAIL, MOVING_CMV, MOVINGHAZEQUIPIND, MOVING_SIGNAL, MOVING_OTHER, WARN_CITA_ISSUED, STOP_WARNING, STOP_CITATION, STOP_NO_ACTION, STOP_OTHER, STOPARRESTIND, SEARCH_CONDUCT, SEARCH_BOTH, SEARCHED_PERSON, SEARCHED_PROPERTY, DURATION_OF_SEARCH, CAUSE_CONSENT, CAUSE_DRG_ODOR, CAUSE_DOG_ALERT, CAUSE_PLN_VIEW, CAUSE_OFF_SFTY, CAUSE_INVNTRY, CAUSE_OTHER, CAUSE_INC_TO_ARR, CNTR_DISCOVERED, CNTR_DRUG_PAR, CNTR_CURRENCY, CNTR_WEAPON, CNTR_STLN_PROP, CNTR_OTHER, SEARCH_ARREST, CHRG_WAR_WAN, CHRG_TRAFF_VIOL, CHRG_DRUG_VIOL, CHRG_RESIST_ARR, CHRG_OFF_PERSON, CHRG_PROP_CRIME, CHRG_OTHER, CHRG_DWI, DELETE_FLAG, ENTER_DATE, ENTER_TIME, ENTER_ACID, LAST_UPDATE_DATE, LAST_UPDATE_TIME, LAST_UPDATE_ACID, LAST_UPDATE_ACTION, DISTRICT, SECOND_DSN, STATUS_CODE,,,,,,,,,,,,,,,,,,,,
MO0957300,509,6/5/2018,2115,1,TA00997460,,N,Y,M,W,C,,,N,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.31.09,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,509,6/5/2018,2150,2,TA00997461,,N,Y,F,B,B,,,S,I,,L,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.31.44,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,509,6/5/2018,2045,3,TA00997462,,N,N,M,B,B,,,S,,,L,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.32.27,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,509,6/5/2018,2100,4,TA00997463,,N,Y,F,B,B,,,S,,,L,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.33.21,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,456,6/5/2018,100,0,TA00998810,,N,N,F,B,B,,,C,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/6/2018,03.37.35,#WILJ04,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,517,6/5/2018,312,0,TA00998812,,N,N,M,B,B,,,C,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/6/2018,03.39.21,#WILJ04,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,6/5/2018,1234,0,TA00998924,,N,N,M,W,D,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.19.54,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,512,6/5/2018,1710,0,TA00998925,,N,N,F,W,B,,,C,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.20.25,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,6/5/2018,1040,1,TA00998926,,N,N,M,B,B,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.22.04,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,6/5/2018,937,2,TA00998927,,N,N,F,W,B,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.22.51,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,6/5/2018,900,3,TA00998928,,N,N,F,B,D,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.23.21,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,6/5/2018,830,4,TA00998929,,N,N,M,B,D,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.23.53,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,6/5/2018,755,5,TA00998930,,N,N,F,B,D,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.24.23,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,6/5/2018,800,6,TA00998931,,N,N,M,W,D,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.24.54,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,6/5/2018,820,7,TA00998932,,N,N,F,B,C,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.25.20,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,434,6/5/2018,1228,0,TA00998933,,N,N,F,B,B,,,N,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.26.46,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,6/5/2018,748,8,TA00998934,,N,N,F,B,D,,,N,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.27.25,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,511,6/5/2018,5,0,TA00998935,,N,N,F,B,B,,,C,I,E,,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.28.30,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,511,6/5/2018,753,1,TA00998936,,N,N,F,W,C,,,N,I,E,,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.29.05,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/5/2018,1645,0,TA00998937,,N,N,M,B,B,,,N,I,E,L,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.29.47,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/5/2018,1035,1,TA00998938,,N,N,M,B,D,,,C,,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.30.19,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/5/2018,1046,0,TA00998939,,N,N,F,B,C,,,C,I,E,L,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.31.12,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/5/2018,1530,2,TA00998940,,N,N,F,B,C,,,C,I,E,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.31.58,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/5/2018,1515,3,TA00998941,,N,N,F,B,C,,,S,I,E,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.32.41,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/5/2018,1500,1,TA00998942,,N,N,M,B,D,,,S,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.33.26,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/5/2018,1600,4,TA00998943,,N,N,F,B,B,,,S,I,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.34.49,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/5/2018,1610,5,TA00998944,,N,N,F,B,D,,,S,I,E,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.35.26,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/5/2018,1620,6,TA00998945,,N,N,M,W,D,,,S,I,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/7/2018,05.36.05,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/5/2018,1711,2,TA00998946,,Y,N,M,B,C,,,C,I,,,,,,,,,,,N,,,,O,,Y,B,,,A,,D,,,,N,,I,Y,D,,,,,Y,W,,D,,,,,,,6/7/2018,05.38.08,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,529,6/6/2018,2300,0,TA00999023,,N,N,M,B,B,,,N,,,L,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,00.42.50,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,529,6/6/2018,2245,1,TA00999024,,Y,Y,M,B,B,,,N,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,00.43.38,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/6/2018,830,0,TA00999025,,N,N,M,B,D,,,C,,E,,,,,,,,,,N,,,N,,,Y,B,,,A,C,,,,S,,,,,,,,,,N,,,,,,,,,,6/11/2018,00.45.59,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/6/2018,2100,0,TA00999026,,N,Y,M,B,B,,,S,I,E,,,,,,,,,,N,,,N,,,Y,B,,,A,C,,,,S,,,,,,,,,,N,,,,,,,,,,6/11/2018,00.47.20,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/6/2018,2005,1,TA00999027,,N,Y,M,B,B,,,C,,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,00.48.57,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/6/2018,1043,1,TA00999028,,N,Y,F,B,D,,,C,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,00.51.52,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/6/2018,1030,2,TA00999029,,N,Y,M,B,B,,,S,I,,,,,,,,,,,N,,,N,,,Y,B,,,A,,D,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,00.53.06,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/6/2018,2205,2,TA00999030,,N,N,F,B,B,,,S,I,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.16.04,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/6/2018,1537,3,TA00999031,,N,Y,M,B,C,,,C,I,,L,,,,,,,,,N,,,,O,,Y,B,,,A,C,,,,,,,,,,,,,,Y,W,,,,,,,,,6/11/2018,01.19.38,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,522,6/6/2018,10,0,TA00999032,,N,N,M,B,B,,,C,I,,L,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.26.27,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,509,6/6/2018,25,0,TA00999033,,N,N,F,B,B,,,N,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.29.42,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,495,6/6/2018,808,0,TA00999034,,N,N,F,B,D,,,N,,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.40.11,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,490,6/6/2018,900,0,TA00999035,,Y,Y,F,B,D,,,C,,,,M,,,,,,,O,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.40.59,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,451,6/6/2018,720,0,TA00999036,,N,N,F,B,C,,,N,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.41.37,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,486,6/6/2018,2339,0,TA00999037,,N,N,F,W,D,,,C,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.42.16,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,532,6/6/2018,824,0,TA00999038,,N,N,F,W,B,,,C,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.44.40,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,527,6/6/2018,925,0,TA00999039,,N,Y,M,B,D,,,N,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.45.27,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,527,6/6/2018,1439,1,TA00999040,,N,Y,M,B,B,,,N,,,,M,,,,,,,O,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.47.46,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,534,6/6/2018,247,0,TA00999041,,N,N,M,W,B,,,N,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.48.21,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,400,6/6/2018,1617,0,TA00999042,,N,N,M,B,B,,,C,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,06.24.17,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,512,6/6/2018,1200,0,TA00999148,,N,N,M,B,C,,,C,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/6/2018,03.51.53,#WILJ04,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,426,6/6/2018,2238,0,TA00999190,,N,N,F,B,B,,,N,,,,M,,I,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/6/2018,06.23.39,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,522,6/6/2018,620,0,TA01021624,,N,N,M,B,C,,,O,I,,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/24/2018,10.48.15,#BAKB01,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,527,6/6/2018,1716,0,TA01039864,17824,N,Y,M,W,D,,,N,,,,M,,,,,,,O,N,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,7/8/2018,17.19.29,#CULH01,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,529,6/7/2018,55,0,TA01001190,,N,Y,M,B,D,,,S,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,00.42.10,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,519,6/7/2018,152,0,TA01001191,,N,N,F,B,B,,,N,I,,L,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,00.44.24,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/7/2018,104,0,TA01001192,,N,N,M,W,B,,,C,I,,L,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.16.35,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/7/2018,135,1,TA01001193,,N,N,M,B,B,,,C,I,,,,,,,,,,,N,,,N,,,Y,B,,,A,C,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.17.43,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,495,6/7/2018,1813,0,TA01001194,,N,N,F,B,C,,,N,,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.49.19,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,495,6/7/2018,745,1,TA01001195,,N,N,M,B,D,,,N,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.50.00,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,469,6/7/2018,2325,0,TA01001196,,N,N,M,B,D,,,N,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.50.35,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,469,6/7/2018,2200,1,TA01001197,,N,N,M,H,B,,,C,I,E,,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.54.53,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/7/2018,830,2,TA01001198,,N,N,M,B,B,,,S,I,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.59.47,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/7/2018,920,0,TA01001199,17969,N,N,F,B,C,,,S,I,E,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.00.43,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/7/2018,2330,1,TA01001200,,N,N,M,B,D,,,S,I,E,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.01.35,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/7/2018,1115,2,TA01001201,,N,N,M,B,D,,,S,I,E,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.02.26,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/7/2018,2250,3,TA01001202,,N,N,M,B,B,,,C,I,E,,,,,,,,,,Y,W,,,,,Y,B,,,A,C,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.03.43,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/7/2018,1040,3,TA01001203,,N,Y,F,B,B,,,C,,E,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.04.22,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/7/2018,2145,4,TA01001204,,N,N,F,B,B,,,C,I,E,,,,,,,,,,N,,,,O,,Y,,,P,A,,,A,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.05.41,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,486,6/7/2018,942,0,TA01001205,,N,N,M,W,B,,,C,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.11.13,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,509,6/7/2018,2020,0,TA01001206,,N,N,F,B,B,,,S,,,L,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.13.20,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,481,6/7/2018,2240,0,TA01001207,,N,N,M,B,A,,,C,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.14.01,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,481,6/7/2018,2256,1,TA01001208,,N,N,F,B,B,,,C,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.14.38,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,481,6/7/2018,2030,2,TA01001209,,N,N,M,B,B,,,C,,,L,,,,,,,,,Y,,C,,,,Y,B,,,A,C,D,A,,,,,,Y,,,,,O,N,,,,,,,,,,6/11/2018,02.16.11,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,529,6/7/2018,2335,1,TA01001210,,N,N,F,B,D,,,S,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.17.36,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,453,6/7/2018,1832,0,TA01001211,,Y,N,F,B,D,,,C,,,L,,,,,,,,,N,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.19.43,#WINJE1,1/28/2019,14.14.10,#DUNJM1,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,453,6/7/2018,1725,0,TA01001212,,N,N,M,W,D,,,C,,,,M,,,,,,,O,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.20.31,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,534,6/7/2018,1215,0,TA01001213,,N,N,F,B,D,,,N,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.22.08,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,535,6/7/2018,920,0,TA01001214,,N,Y,M,W,C,,,N,,,L,,,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.25.29,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,535,6/7/2018,945,1,TA01001215,,N,N,M,B,C,,,N,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.26.09,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,532,6/7/2018,930,0,TA01001216,,N,N,M,B,D,,,C,,,,M,S,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.26.46,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,532,6/7/2018,1003,1,TA01001217,,N,N,F,B,B,,,C,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.27.19,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,522,6/7/2018,825,0,TA01001218,,N,Y,M,W,C,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.28.53,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,522,6/7/2018,815,1,TA01001219,,N,N,F,B,D,,,N,,,,M,S,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.29.33,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,522,6/7/2018,730,2,TA01001220,,N,N,F,B,B,,,N,,,,M,S,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.30.02,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,522,6/7/2018,800,3,TA01001221,,N,N,M,W,C,,,N,,,,M,S,,,,,,,Y,,C,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.30.43,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,527,6/7/2018,1713,0,TA01001222,,N,N,F,B,D,,,N,,,,M,,,,,,,O,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.31.35,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,527,6/7/2018,1727,1,TA01001223,,N,Y,F,B,C,,,N,,,,M,,,,,,,O,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,02.32.37,#WINJE1,,,,,,,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/8/2018,225,0,TA01003274,,N,N,M,B,C,,,C,,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.55.38,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/8/2018,45,1,TA01003275,,N,Y,M,B,C,,,C,I,E,,,,,,,,,,N,,,,O,,Y,B,,,A,C,,,,S,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.56.51,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,518,6/8/2018,140,2,TA01003276,,N,N,F,B,D,,,C,I,E,,,,,,,,,,N,,,N,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.58.27,#WINJE1,,,,,,516,FIN,,,,,,,,,,,,,,,,,,,,
MO0957300,516,6/8/2018,110,0,TA01003277,17994,N,Y,F,B,C,,,C,,E,,,,,,,,,,Y,W,,,,,N,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,6/11/2018,01.59.02,#WINJE1,,,,,,518,FIN,,,,,,,,,,,,,,,,,,,,
