ORI, DSN, STOP_DATE, SEQ_NO, REF_NO, EVENT_NO, SEX, RACE, AGE_CODE, GEO, NLCCODE, STOP_LOCATION, VIOL_MOVING, VIOL_EQUIPMENT, VIOL_LICENSE, MOVING_SPEED, MOVING_LANE, MOVING_TAIL, MOVING_CMV, MOVINGHAZEQUIPIND, MOVING_SIGNAL, MOVING_OTHER, WARN_CITA_ISSUED, STOP_WARNING, STOP_CITATION, STOPARRESTIND, SEARCH_CONDUCT, DURATION_OF_SEARCH, CAUSE_CONSENT, CAUSE_DRG_ODOR, CAUSE_DOG_ALERT, CAUSE_PLN_VIEW, CAUSE_OFF_SFTY, CAUSE_INVNTRY, CAUSE_OTHER, CAUSE_INC_TO_ARR, SEARCHED_PERSON, SEARCHED_PROPERTY, CNTR_DISCOVERED, CNTR_DRUG_PAR, CNTR_CURRENCY, CNTR_WEAPON, CNTR_STLN_PROP, CNTR_OTHER, SEARCH_ARREST, CHRG_WAR_WAN, CHRG_DRUG_VIOL, CHRG_RESIST_ARR, CHRG_OFF_PERSON, CHRG_PROP_CRIME, CHRG_OTHER, CHRG_DWI, DELETE_FLAG, ENTER_DATE, ENTER_TIME, ENTER_ACID, LAST_UPDATE_DATE, LAST_UPDATE_TIME, LAST_UPDATE_ACID, LAST_UPDATE_ACTION, DISTRICT, SECOND_DSN, TIME_OF_STOP, RACE_BEFORE_STOP, RES_JURISDICTION, STOP_NO_ACTION, SEARCH_BOTH, CHRG_TRAFF_VIOL, VIOL_INVESTIGATIVE, STOP_OTHER, STATUS_CODE
MO0957300,464,3/14/2017,2,TA00481340,,F,W,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.33.39,#MCIRM1,,,,,,,915,N,Y,,,,,,FIN
MO0957300,464,3/14/2017,3,TA00481341,,F,B,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.58.49,#DUNJM1,,,,,,,1638,Y,Y,,,,,,FIN
MO0957300,516,3/14/2017,0,TA00481342,,F,W,B,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.40.26,#MCIRM1,,,,,,,1913,N,N,N,,,,,FIN
MO0957300,516,3/14/2017,1,TA00481343,,M,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.41.00,#MCIRM1,,,,,,,1930,N,N,,,,,,FIN
MO0957300,516,3/14/2017,2,TA00481344,,M,W,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.41.32,#MCIRM1,,,,,,,2233,N,N,N,,,,,FIN
MO0957300,518,3/14/2017,0,TA00481517,,M,B,B,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.37.49,#MCIRM1,,,,,,,1810,N,Y,,,,,,FIN
MO0957300,420,3/14/2017,0,TA00481650,,M,W,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.28.06,#MCIRM1,,,,,,,836,N,Y,,,,,,FIN
MO0957300,426,3/14/2017,0,TA00481680,,M,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.25.03,#MCIRM1,,,,,,,810,N,N,,,,,,FIN
MO0957300,426,3/14/2017,1,TA00481681,,M,W,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.25.35,#MCIRM1,,,,,,,900,N,N,,,,,,FIN
MO0957300,509,3/14/2017,0,TA00481813,,F,B,D,,,N,M,,,,I,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,03.11.20,#MCIRM1,,,,,,,340,N,N,N,,,I,,FIN
MO0957300,509,3/14/2017,1,TA00481814,,F,B,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,03.14.09,#MCIRM1,,,,,,,240,N,N,N,,,I,,FIN
MO0957300,500,3/14/2017,0,TA00481815,,F,B,C,,,I,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.42.05,#MCIRM1,,,,,,,1940,N,N,,,,,,FIN
MO0957300,511,3/14/2017,0,TA00482032,,M,W,B,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.34.10,#MCIRM1,,,,,,,20,N,N,,,,,,FIN
MO0957300,511,3/14/2017,1,TA00482033,,F,U,D,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.34.44,#MCIRM1,,,,,,,1118,N,N,,,,,,FIN
MO0957300,511,3/14/2017,2,TA00482034,,F,B,C,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.35.13,#MCIRM1,,,,,,,1025,N,N,,,,,,FIN
MO0957300,511,3/14/2017,3,TA00482035,,F,B,B,,,N,M,,,,,,,,,O,Y,,C,,Y,B,,,,,,,,I,,,Y,,,W,,,Y,W,,,,,O,,,3/16/2017,05.36.57,#MCIRM1,,,,,,,1545,N,N,,B,T,,,FIN
MO0957300,491,3/14/2017,0,TA00482239,,M,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.38.30,#MCIRM1,,,,,,,1050,N,Y,,,,,,FIN
MO0957300,443,3/15/2017,0,TA00482476,,F,B,B,,,C,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,11.11.36,#YONAF1,,,,,,,400,N,N,,,,,,FIN
MO0957300,524,3/15/2017,0,TA00482477,,M,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.30.19,#YONAF1,,,,,,,1416,N,N,,,,,,FIN
MO0957300,525,3/15/2017,0,TA00482515,,M,B,B,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,11.02.11,#YONAF1,,,,,,,525,N,Y,,,,,,FIN
MO0957300,516,3/15/2017,0,TA00482610,9632,M,B,B,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,10.27.04,#YONAF1,,,,,,,2019,N,N,N,,,,,FIN
MO0957300,516,3/15/2017,1,TA00482611,,M,B,C,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,10.27.46,#YONAF1,,,,,,,2320,N,N,N,,,,,FIN
MO0957300,516,3/15/2017,2,TA00482612,,M,B,D,,,N,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,10.28.44,#YONAF1,,,,,,,2334,N,Y,,,,,,FIN
MO0957300,517,3/15/2017,0,TA00482701,,F,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,02.10.03,#MCIRM1,,,,,,,240,N,N,,,,I,,FIN
MO0957300,465,3/15/2017,0,TA00482732,,M,W,B,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.27.26,#YONAF1,,,,,,,912,N,N,,,,,,FIN
MO0957300,465,3/15/2017,1,TA00482733,,F,B,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.44.24,#YONAF1,,,,,,,855,N,N,,,,,,FIN
MO0957300,419,3/15/2017,0,TA00482960,,F,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.32.18,#YONAF1,,,,,,,1142,N,Y,,,,,,FIN
MO0957300,497,3/15/2017,0,TA00483076,,M,W,C,,,C,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,11.09.16,#YONAF1,,,,,,,2211,N,N,,,,,,FIN
MO0957300,509,3/15/2017,0,TA00483150,,F,B,B,,,N,M,,,S,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/16/2017,05.39.24,#MCIRM1,,,,,,,100,N,N,N,,,,,FIN
MO0957300,481,3/15/2017,0,TA00483197,,M,I,B,,,O,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,11.04.34,#YONAF1,,,,,,,2125,N,N,,,,,,FIN
MO0957300,481,3/15/2017,1,TA00483198,,M,B,B,,,N,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,11.05.13,#YONAF1,,,,,,,1920,N,Y,N,,,,,FIN
MO0957300,510,3/15/2017,0,TA00483309,,F,B,B,,,S,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.33.51,#YONAF1,,,,,,,1013,N,Y,,,,,,FIN
MO0957300,486,3/15/2017,0,TA00483348,,M,B,B,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.33.22,#YONAF1,,,,,,,1157,N,N,N,,,,,FIN
MO0957300,513,3/15/2017,0,TA00483559,,M,W,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.34.22,#YONAF1,,,,,,,1136,N,N,,,,,,FIN
MO0957300,513,3/15/2017,1,TA00483560,,M,W,D,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.41.48,#YONAF1,,,,,,,734,N,Y,,,,,,FIN
MO0957300,513,3/15/2017,2,TA00483561,,F,B,D,,,N,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.42.22,#YONAF1,,,,,,,1515,N,N,N,,,,,FIN
MO0957300,513,3/15/2017,3,TA00483562,,M,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.43.29,#YONAF1,,,,,,,1600,N,N,,,,,,FIN
MO0957300,513,3/15/2017,4,TA00483563,,F,B,C,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.43.55,#YONAF1,,,,,,,1730,N,N,,,,,,FIN
MO0957300,521,3/15/2017,0,TA00483654,,M,I,C,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.32.49,#YONAF1,,,,,,,1540,N,N,,,,,,FIN
MO0957300,525,3/16/2017,0,TA00483885,,M,B,B,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,11.02.47,#YONAF1,,,,,,,254,N,Y,N,,,I,,FIN
MO0957300,525,3/16/2017,1,TA00483886,,M,B,B,,,S,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,11.03.28,#YONAF1,,,,,,,515,N,Y,,,,,,FIN
MO0957300,525,3/16/2017,2,TA00483887,,F,B,B,,,N,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.17.54,#YONAF1,,,,,,,2359,N,Y,,,,,O,FIN
MO0957300,525,3/16/2017,3,TA00483888,,M,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.18.23,#YONAF1,,,,,,,2311,N,N,,,,,,FIN
MO0957300,516,3/16/2017,0,TA00483977,,M,B,B,,,I,M,,,,I,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.46.07,#YONAF1,,,,,,,100,N,N,,,,,,FIN
MO0957300,504,3/16/2017,0,TA00483982,,F,A,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,11.14.29,#YONAF1,,,,,,,1810,N,N,,,,,,FIN
MO0957300,465,3/16/2017,0,TA00484091,,F,A,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.26.32,#YONAF1,,,,,,,828,N,Y,,,,,,FIN
MO0957300,465,3/16/2017,1,TA00484092,,F,A,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2017,00.10.04,#EETJR1,,,,,,,828,N,Y,,,,,,FIN
MO0957300,526,3/16/2017,0,TA00484232,,M,I,B,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.17.12,#YONAF1,,,,,,,2018,N,Y,,,,,,FIN
MO0957300,481,3/16/2017,0,TA00484668,,M,B,B,,,O,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,11.08.36,#YONAF1,,,,,,,2200,N,N,,,,,,FIN
MO0957300,510,3/16/2017,0,TA00484791,,F,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.27.55,#YONAF1,,,,,,,1337,N,N,,,,,,FIN
MO0957300,486,3/16/2017,0,TA00484861,,F,B,C,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.25.52,#YONAF1,,,,,,,28,N,N,,,,,,FIN
MO0957300,520,3/16/2017,0,TA00485072,,F,W,C,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,11.15.07,#YONAF1,,,,,,,2055,N,N,N,,,,,FIN
MO0957300,521,3/16/2017,0,TA00485259,,M,W,C,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.20.02,#YONAF1,,,,,,,56,N,N,,,,,,FIN
MO0957300,514,3/17/2017,0,TA00485307,,M,B,C,,,C,,,,,,,,,,,Y,W,,,Y,B,C,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.27.11,#DUNJM1,,,,,,,1115,Y,Y,,B,,I,,FIN
MO0957300,514,3/17/2017,1,TA00485308,,F,B,B,,,C,M,,,S,I,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.44.15,#DUNJM1,,,,,,,930,N,N,,,,I,,FIN
MO0957300,453,3/17/2017,0,TA00485503,,F,W,B,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.24.26,#DUNJM1,,,,,,,1838,Y,N,,,,,,FIN
MO0957300,493,3/17/2017,0,TA00485515,,F,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/17/2017,13.14.12,#YONAF1,,,,,,,555,N,N,,,,,,FIN
MO0957300,464,3/17/2017,0,TA00485529,,M,W,C,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.54.17,#DUNJM1,,,,,,,1625,N,N,,,,,,FIN
MO0957300,464,3/17/2017,1,TA00485530,,F,B,C,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.16.11,#DUNJM1,,,,,,,1620,N,N,,,,,,FIN
MO0957300,349,3/17/2017,0,TA00485597,,M,B,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.30.13,#DUNJM1,,,,,,,1940,N,N,,,,,,FIN
MO0957300,517,3/17/2017,0,TA00485600,,F,B,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,06.03.22,#DUNJM1,,,,,,,911,N,Y,,,,,,FIN
MO0957300,518,3/17/2017,0,TA00485732,,M,B,B,,,S,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.07.25,#DUNJM1,,,,,,,1730,N,Y,,,,I,,FIN
MO0957300,518,3/17/2017,1,TA00485733,,M,B,C,,,C,,,,,,,,,,,N,,,,Y,B,,,,,,,,I,D,,,,,,,,Y,W,,,,,,,,3/21/2017,03.08.52,#DUNJM1,,,,,,,1150,N,N,,,,I,O,FIN
MO0957300,518,3/17/2017,2,TA00485734,,M,B,B,,,C,,E,,,,,,,,,N,,C,,Y,B,,D,,,,,,,,,,,,,,,Y,W,,,,,,,,3/21/2017,03.20.37,#DUNJM1,,,,,,,938,N,N,,B,,I,O,FIN
MO0957300,518,3/17/2017,3,TA00485735,,M,B,D,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.23.31,#DUNJM1,,,,,,,752,Y,N,,,,I,O,FIN
MO0957300,426,3/17/2017,0,TA00485953,,F,B,D,,,N,M,,,,I,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.50.01,#DUNJM1,,,,,,,1430,N,N,,,,,,FIN
MO0957300,497,3/17/2017,0,TA00486015,,M,B,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.46.32,#DUNJM1,,,,,,,1110,N,N,,,,,,FIN
MO0957300,497,3/17/2017,1,TA00486016,,M,A,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.47.31,#DUNJM1,,,,,,,1655,N,N,,,,,,FIN
MO0957300,509,3/17/2017,0,TA00486059,,F,W,C,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,06.04.11,#DUNJM1,,,,,,,1917,N,N,N,,,,,FIN
MO0957300,509,3/17/2017,1,TA00486060,,F,B,C,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,06.04.58,#DUNJM1,,,,,,,2010,N,N,,,,,,FIN
MO0957300,500,3/17/2017,0,TA00486062,,M,B,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.52.31,#DUNJM1,,,,,,,2140,N,Y,,,,,,FIN
MO0957300,485,3/17/2017,0,TA00486232,,M,B,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,06.02.22,#DUNJM1,,,,,,,2040,N,Y,,,,I,O,FIN
MO0957300,511,3/17/2017,0,TA00486278,,F,W,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.06.28,#DUNJM1,,,,,,,1443,N,Y,,,,,,FIN
MO0957300,519,3/17/2017,0,TA00486301,,M,H,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.04.19,#DUNJM1,,,,,,,1817,N,Y,,,,I,O,FIN
MO0957300,522,3/17/2017,0,TA00486447,,M,U,C,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,03.49.09,#DUNJM1,,,,,,,1500,N,N,N,,,,,FIN
MO0957300,514,3/18/2017,0,TA00486482,,M,B,D,,,C,,,,,,,,,,,N,,,,Y,B,,,,,,,,I,,,,,,,,,Y,,,,I,,,,,3/21/2017,04.22.42,#DUNJM1,,,,,,,1148,N,N,,B,,I,O,FIN
MO0957300,514,3/18/2017,1,TA00486483,,M,B,D,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.23.39,#DUNJM1,,,,,,,945,N,N,,,,I,,FIN
MO0957300,514,3/18/2017,2,TA00486484,,M,W,C,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,05.28.03,#DUNJM1,,,,,,,1320,Y,N,N,,,I,,FIN
MO0957300,453,3/18/2017,0,TA00486664,,M,B,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.25.10,#DUNJM1,,,,,,,840,Y,Y,N,,,I,,FIN
MO0957300,464,3/18/2017,0,TA00486705,,M,B,B,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,05.26.41,#DUNJM1,,,,,,,1700,Y,Y,,,,,,FIN
MO0957300,358,3/18/2017,0,TA00486770,,M,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.29.19,#DUNJM1,,,,,,,2000,N,Y,,,,,,FIN
MO0957300,517,3/18/2017,0,TA00486774,,F,B,B,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,05.45.09,#DUNJM1,,,,,,,1052,N,N,,,,,,FIN
MO0957300,517,3/18/2017,1,TA00486775,,F,B,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,05.49.28,#DUNJM1,,,,,,,1110,N,Y,N,,,I,,FIN
MO0957300,469,3/18/2017,0,TA00486789,,M,I,B,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.32.31,#DUNJM1,,,,,,,2228,N,Y,,,,,,FIN
MO0957300,469,3/18/2017,1,TA00486790,,M,W,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.34.40,#DUNJM1,,,,,,,221,Y,N,,,,,,FIN
MO0957300,518,3/18/2017,0,TA00486903,,F,B,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.17.37,#DUNJM1,,,,,,,1840,Y,Y,N,,,I,,FIN
MO0957300,518,3/18/2017,1,TA00486904,,M,W,D,,,N,,,,,,,,,,,N,,C,,Y,B,,,,,S,,,,D,,,,,,,,N,,,,,,,,,3/21/2017,04.18.55,#DUNJM1,,,,,,,21,N,N,,,,I,O,FIN
MO0957300,509,3/18/2017,0,TA00487238,,M,B,C,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,05.50.14,#DUNJM1,,,,,,,2340,N,N,N,,,,,FIN
MO0957300,509,3/18/2017,1,TA00487239,,M,W,B,,,N,M,E,,,I,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,06.05.50,#DUNJM1,,,,,,,140,N,N,,,,,,FIN
MO0957300,485,3/18/2017,0,TA00487417,,F,B,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.37.20,#DUNJM1,,,,,,,1853,N,N,,,,,,FIN
MO0957300,511,3/18/2017,0,TA00487464,,F,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.26.06,#DUNJM1,,,,,,,913,N,N,,,,,,FIN
MO0957300,511,3/18/2017,1,TA00487465,,M,B,D,,,N,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.26.53,#DUNJM1,,,,,,,1013,N,N,,,,I,O,FIN
MO0957300,511,3/18/2017,2,TA00487466,,M,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.27.49,#DUNJM1,,,,,,,930,N,N,,,,,,FIN
MO0957300,519,3/18/2017,0,TA00487513,,F,W,D,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.24.24,#DUNJM1,,,,,,,1720,N,N,,,,,,FIN
MO0957300,453,3/19/2017,0,TA00487873,,M,B,B,,,N,M,,,S,,,,,,,Y,,C,,Y,A,C,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,05.54.11,#DUNJM1,,,,,,,1420,N,Y,,B,,,,FIN
MO0957300,344,3/19/2017,0,TA00487968,,M,W,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,05.01.46,#DUNJM1,,,,,,,2017,N,Y,,,,,,FIN
MO0957300,517,3/19/2017,0,TA00487976,,F,B,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/30/2017,00.32.54,#EETJR1,,,,,,,36,N,N,N,,,I,,FIN
MO0957300,469,3/19/2017,0,TA00487994,,M,B,B,,,C,M,E,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.36.17,#DUNJM1,,,,,,,15,N,Y,,,,,,FIN
MO0957300,469,3/19/2017,1,TA00487995,,F,B,C,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.58.07,#DUNJM1,,,,,,,100,N,N,N,,,I,,FIN
MO0957300,10089,3/19/2017,0,TA00488233,,F,B,C,,,N,M,,,S,,,,,,,Y,,C,,Y,B,,D,,,,N,,I,,,,,,,,,Y,,,,,,,A,,3/21/2017,05.47.50,#DUNJM1,,,,,,,135,N,N,,B,,,,FIN
MO0957300,511,3/19/2017,0,TA00488493,,M,W,C,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,05.51.21,#DUNJM1,,,,,,,1310,N,Y,N,,,I,O,FIN
MO0957300,511,3/19/2017,1,TA00488494,,F,B,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,05.52.22,#DUNJM1,,,,,,,1750,N,Y,,,,,,FIN
MO0957300,519,3/19/2017,0,TA00488541,,M,B,B,,,S,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,04.59.11,#DUNJM1,,,,,,,934,N,N,,,,,,FIN
MO0957300,519,3/19/2017,1,TA00488542,,F,B,B,,,C,M,,,S,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2017,06.06.41,#DUNJM1,,,,,,,18,N,N,,,,,O,FIN
MO0957300,524,3/20/2017,0,TA00488878,,M,B,D,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2017,00.14.57,#EETJR1,,,,,,,1955,N,N,,,,,,FIN
MO0957300,525,3/20/2017,0,TA00488888,,F,W,B,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2017,00.20.11,#EETJR1,,,,,,,945,N,Y,,,,,,FIN
